Application_ID,Borrower_Name,Loan_Type,Loan_Purpose,Property_Type,Application_Date,Approval_Date,Closing_Date,Loan_Amount,Property_Value,LTV_Ratio,Interest_Rate,Tenure_Years,Credit_Score,DTI_Ratio,Processing_Time_Days,Fees,Underwriter,Processor,Status,State,Originator,Channel
APP7251,Borrower 2251,Conventional,Purchase,Townhouse,2024-02-19,2024-03-07,2024-03-25,188795,270220,69.87,5.52,30,771,48,8,1997,Underwriter C,Processor H,Approved,FL,Agent Team I,Direct
APP7252,Borrower 2252,FHA,Refinance,Townhouse,2024-02-17,,,769405,877561,87.68,7.32,30,704,32,21,2774,Underwriter C,Processor M,In Review,IL,Agent Team A,Direct
APP7253,Borrower 2253,VA,Refinance,Single Family,2024-01-28,2024-02-04,2024-03-10,403007,576423,69.92,6.51,30,773,38,18,4551,Underwriter D,Processor J,Approved,NV,Agent Team E,Direct
APP7254,Borrower 2254,Conventional,Refinance,Townhouse,2024-03-24,2024-04-10,2024-05-07,450670,498758,90.36,6.04,15,786,27,14,6774,Underwriter H,Processor O,Approved,CO,Agent Team D,Direct
APP7255,Borrower 2255,Jumbo,Purchase,Single Family,2024-01-10,,,791191,860247,91.97,6.83,20,696,30,11,4554,Underwriter E,Processor A,In Review,CO,Agent Team E,Wholesale
APP7256,Borrower 2256,VA,Refinance,Condo,2024-01-18,2024-01-31,2024-02-19,486216,662358,73.41,7.17,20,603,44,12,2204,Underwriter C,Processor C,Approved,NJ,Agent Team K,Retail
APP7257,Borrower 2257,FHA,Refinance,Multi-Family,2024-04-13,2024-04-24,2024-05-17,583174,613988,94.98,7.4,20,782,42,5,3307,Underwriter H,Processor F,Approved,NJ,Agent Team A,Wholesale
APP7258,Borrower 2258,FHA,Purchase,Multi-Family,2024-04-28,,,654484,789560,82.89,7.48,30,637,36,14,3985,Underwriter B,Processor N,In Review,CO,Agent Team H,Wholesale
APP7259,Borrower 2259,VA,Refinance,Condo,2024-04-22,2024-04-28,2024-05-28,611107,764462,79.94,8.05,15,768,36,22,5202,Underwriter C,Processor M,Approved,CA,Agent Team J,Direct
APP7260,Borrower 2260,Conventional,Purchase,Condo,2024-02-26,2024-03-07,2024-03-20,555255,630416,88.08,5.58,15,787,48,22,1571,Underwriter H,Processor K,Approved,NJ,Agent Team L,Wholesale
APP7261,Borrower 2261,FHA,Refinance,Luxury Home,2024-05-10,2024-05-23,2024-06-16,159096,236678,67.22,6.77,15,661,47,17,2787,Underwriter G,Processor I,Approved,CA,Agent Team I,Retail
APP7262,Borrower 2262,Conventional,Refinance,Townhouse,2024-04-04,2024-04-21,2024-05-15,282844,439644,64.33,5.75,20,781,43,7,3916,Underwriter D,Processor C,Approved,WA,Agent Team G,Wholesale
APP7263,Borrower 2263,VA,Refinance,Condo,2024-04-02,,,176855,328594,53.82,6.21,15,661,35,13,3665,Underwriter D,Processor J,In Review,NJ,Agent Team K,Retail
APP7264,Borrower 2264,FHA,Purchase,Condo,2024-03-28,,,362568,539264,67.23,5.11,20,712,30,12,4788,Underwriter A,Processor N,Declined,CO,Agent Team L,Retail
APP7265,Borrower 2265,FHA,Refinance,Multi-Family,2024-02-05,2024-02-22,2024-03-22,759288,896528,84.69,8.17,20,666,45,22,2121,Underwriter C,Processor B,Approved,CO,Agent Team E,Retail
APP7266,Borrower 2266,VA,Purchase,Luxury Home,2024-05-24,2024-06-01,2024-07-03,830049,928031,89.44,6.69,20,685,30,19,3072,Underwriter G,Processor L,Approved,TX,Agent Team D,Wholesale
APP7267,Borrower 2267,FHA,Purchase,Luxury Home,2024-05-09,2024-05-19,2024-06-15,855315,965575,88.58,7.09,15,797,48,26,2569,Underwriter D,Processor D,Approved,NY,Agent Team L,Wholesale
APP7268,Borrower 2268,VA,Purchase,Townhouse,2024-04-19,2024-04-27,2024-06-05,257904,332604,77.54,8.02,15,621,26,20,5781,Underwriter F,Processor G,Approved,FL,Agent Team H,Wholesale
APP7269,Borrower 2269,VA,Purchase,Single Family,2024-03-10,2024-03-21,2024-04-14,454608,498322,91.23,8.0,30,664,36,15,6636,Underwriter D,Processor L,Approved,IL,Agent Team A,Direct
APP7270,Borrower 2270,VA,Refinance,Townhouse,2024-03-08,2024-03-25,2024-04-28,607094,682193,88.99,5.65,30,787,30,6,3536,Underwriter J,Processor G,Approved,WA,Agent Team J,Online
APP7271,Borrower 2271,FHA,Refinance,Single Family,2024-01-07,2024-01-20,2024-02-22,258763,412414,62.74,5.59,15,690,38,10,2171,Underwriter H,Processor M,Approved,AZ,Agent Team G,Online
APP7272,Borrower 2272,Jumbo,Refinance,Luxury Home,2024-04-20,2024-05-02,2024-05-18,716274,790788,90.58,7.11,20,687,25,16,6372,Underwriter J,Processor D,Approved,AZ,Agent Team I,Online
APP7273,Borrower 2273,Jumbo,Refinance,Single Family,2024-03-18,2024-04-03,2024-05-11,416897,448730,92.91,7.92,20,760,29,14,3880,Underwriter G,Processor K,Approved,FL,Agent Team G,Wholesale
APP7274,Borrower 2274,VA,Purchase,Townhouse,2024-02-23,,,361670,532377,67.93,6.61,20,697,48,8,5740,Underwriter H,Processor E,In Review,AZ,Agent Team G,Online
APP7275,Borrower 2275,Jumbo,Purchase,Condo,2024-01-10,2024-01-21,2024-02-13,389354,568219,68.52,6.95,15,768,26,23,2859,Underwriter E,Processor C,Approved,WA,Agent Team J,Direct
APP7276,Borrower 2276,Conventional,Purchase,Condo,2024-03-29,2024-04-03,2024-04-16,482783,515564,93.64,7.57,15,618,34,20,3688,Underwriter F,Processor E,Approved,TX,Agent Team K,Wholesale
APP7277,Borrower 2277,FHA,Purchase,Townhouse,2024-04-23,2024-05-05,2024-05-24,795553,913199,87.12,7.04,30,786,31,25,4563,Underwriter E,Processor F,Approved,IL,Agent Team J,Online
APP7278,Borrower 2278,Conventional,Purchase,Townhouse,2024-02-26,2024-03-03,2024-03-20,372172,519468,71.64,6.72,20,690,29,11,6309,Underwriter C,Processor D,Approved,WA,Agent Team D,Online
APP7279,Borrower 2279,FHA,Purchase,Condo,2024-02-26,,,641193,777268,82.49,7.7,15,777,27,25,6334,Underwriter J,Processor F,Declined,AZ,Agent Team L,Direct
APP7280,Borrower 2280,FHA,Purchase,Single Family,2024-04-21,,,272636,418038,65.22,6.08,30,746,30,17,4511,Underwriter I,Processor F,In Review,NY,Agent Team A,Online
APP7281,Borrower 2281,FHA,Purchase,Single Family,2024-02-23,2024-03-03,2024-04-02,233748,406072,57.56,6.3,15,771,30,23,2309,Underwriter E,Processor H,Approved,NV,Agent Team B,Online
APP7282,Borrower 2282,FHA,Refinance,Single Family,2024-01-01,2024-01-12,2024-02-15,407471,487118,83.65,7.12,15,787,42,21,5300,Underwriter D,Processor B,Approved,NV,Agent Team D,Online
APP7283,Borrower 2283,VA,Purchase,Multi-Family,2024-01-06,2024-01-13,2024-02-14,151304,304026,49.77,5.12,30,792,32,11,3658,Underwriter D,Processor A,Approved,CA,Agent Team E,Online
APP7284,Borrower 2284,VA,Purchase,Townhouse,2024-02-12,,,576833,726878,79.36,5.81,20,732,47,8,3399,Underwriter B,Processor L,Declined,IL,Agent Team A,Wholesale
APP7285,Borrower 2285,VA,Refinance,Multi-Family,2024-04-02,2024-04-07,2024-05-12,415388,470478,88.29,6.91,20,655,42,20,1583,Underwriter A,Processor J,Approved,NY,Agent Team B,Retail
APP7286,Borrower 2286,Jumbo,Refinance,Townhouse,2024-01-30,2024-02-05,2024-03-04,261113,341487,76.46,5.18,30,650,44,13,3089,Underwriter C,Processor B,Approved,FL,Agent Team K,Retail
APP7287,Borrower 2287,VA,Refinance,Townhouse,2024-03-21,2024-04-03,2024-04-23,932948,1084586,86.02,5.98,30,752,38,6,1765,Underwriter D,Processor B,Approved,NV,Agent Team G,Direct
APP7288,Borrower 2288,Conventional,Refinance,Luxury Home,2024-04-26,2024-05-08,2024-06-04,499135,592193,84.29,6.89,20,738,30,10,3074,Underwriter C,Processor K,Approved,CA,Agent Team I,Online
APP7289,Borrower 2289,Conventional,Purchase,Condo,2024-01-13,,,558890,735388,76.0,5.38,20,640,48,7,3457,Underwriter A,Processor H,Declined,NY,Agent Team L,Retail
APP7290,Borrower 2290,Jumbo,Refinance,Luxury Home,2024-03-21,2024-03-28,2024-04-10,964155,1006000,95.84,5.93,30,711,40,22,2387,Underwriter F,Processor J,Approved,NV,Agent Team C,Wholesale
APP7291,Borrower 2291,Conventional,Purchase,Condo,2024-01-21,2024-02-05,2024-03-06,597905,704312,84.89,6.31,20,775,46,22,5857,Underwriter J,Processor B,Approved,TX,Agent Team I,Direct
APP7292,Borrower 2292,Jumbo,Purchase,Townhouse,2024-01-19,2024-01-29,2024-02-28,450714,487748,92.41,8.0,20,779,33,19,3120,Underwriter C,Processor I,Approved,TX,Agent Team E,Retail
APP7293,Borrower 2293,Conventional,Purchase,Condo,2024-01-28,,,570141,619716,92.0,6.64,30,715,41,6,2031,Underwriter G,Processor O,Declined,NJ,Agent Team A,Wholesale
APP7294,Borrower 2294,VA,Purchase,Townhouse,2024-02-12,2024-02-26,2024-03-27,891784,992822,89.82,5.23,20,790,35,13,5666,Underwriter H,Processor L,Approved,CA,Agent Team H,Retail
APP7295,Borrower 2295,Conventional,Purchase,Multi-Family,2024-03-24,,,725696,834845,86.93,5.7,15,625,34,6,4777,Underwriter A,Processor B,In Review,FL,Agent Team H,Direct
APP7296,Borrower 2296,VA,Refinance,Luxury Home,2024-01-08,,,368422,421808,87.34,6.52,15,713,39,9,6157,Underwriter J,Processor C,In Review,NY,Agent Team E,Wholesale
APP7297,Borrower 2297,Conventional,Purchase,Multi-Family,2024-03-04,,,374350,516735,72.45,6.37,30,661,38,14,4281,Underwriter H,Processor N,In Review,NJ,Agent Team F,Direct
APP7298,Borrower 2298,Jumbo,Refinance,Multi-Family,2024-04-09,2024-04-21,2024-05-17,781565,941769,82.99,5.47,15,608,44,7,3733,Underwriter C,Processor L,Approved,AZ,Agent Team K,Wholesale
APP7299,Borrower 2299,FHA,Purchase,Single Family,2024-03-19,2024-03-31,2024-04-28,275496,443367,62.14,7.64,30,735,27,23,5022,Underwriter A,Processor N,Approved,IL,Agent Team E,Wholesale
APP7300,Borrower 2300,Conventional,Purchase,Townhouse,2024-01-11,,,571426,647119,88.3,5.05,15,653,41,14,5484,Underwriter J,Processor D,In Review,FL,Agent Team F,Direct
APP7301,Borrower 2301,VA,Refinance,Single Family,2024-02-17,2024-02-25,2024-03-29,792757,926191,85.59,7.1,20,732,29,24,6418,Underwriter J,Processor H,Approved,NJ,Agent Team H,Online
APP7302,Borrower 2302,VA,Purchase,Condo,2024-03-19,,,760912,872056,87.25,7.87,15,623,47,13,5205,Underwriter A,Processor A,Declined,FL,Agent Team B,Retail
APP7303,Borrower 2303,VA,Purchase,Townhouse,2024-04-09,,,853407,993813,85.87,5.11,15,647,42,20,3005,Underwriter I,Processor H,In Review,CA,Agent Team I,Wholesale
APP7304,Borrower 2304,VA,Refinance,Luxury Home,2024-05-17,,,918454,1005758,91.32,6.26,20,695,33,11,5590,Underwriter F,Processor O,Declined,CA,Agent Team G,Direct
APP7305,Borrower 2305,VA,Purchase,Multi-Family,2024-03-20,2024-04-03,2024-04-17,559680,722886,77.42,7.56,20,784,44,7,6499,Underwriter A,Processor J,Approved,FL,Agent Team H,Online
APP7306,Borrower 2306,VA,Refinance,Multi-Family,2024-01-02,2024-01-09,2024-02-06,853844,958880,89.05,6.98,15,704,46,10,1990,Underwriter J,Processor L,Approved,NJ,Agent Team F,Wholesale
APP7307,Borrower 2307,VA,Purchase,Condo,2024-01-31,2024-02-11,2024-03-05,294574,371053,79.39,7.83,15,690,48,16,2634,Underwriter F,Processor J,Approved,IL,Agent Team H,Online
APP7308,Borrower 2308,VA,Purchase,Townhouse,2024-03-20,2024-03-28,2024-04-20,181152,315022,57.5,7.28,15,711,25,14,3502,Underwriter J,Processor H,Approved,WA,Agent Team B,Wholesale
APP7309,Borrower 2309,Conventional,Purchase,Luxury Home,2024-03-18,2024-03-31,2024-04-13,191815,309602,61.96,5.87,20,653,48,8,6304,Underwriter D,Processor C,Approved,TX,Agent Team A,Retail
APP7310,Borrower 2310,Jumbo,Purchase,Townhouse,2024-02-08,2024-02-18,2024-03-13,804563,864902,93.02,5.96,20,664,45,12,1986,Underwriter A,Processor F,Approved,TX,Agent Team F,Retail
APP7311,Borrower 2311,Jumbo,Purchase,Townhouse,2024-02-06,2024-02-13,2024-03-10,910528,1036870,87.82,8.01,20,754,43,24,2512,Underwriter E,Processor J,Approved,TX,Agent Team F,Online
APP7312,Borrower 2312,FHA,Refinance,Luxury Home,2024-01-13,2024-01-29,2024-03-04,383084,442130,86.65,5.95,15,730,35,14,4508,Underwriter G,Processor A,Approved,FL,Agent Team A,Online
APP7313,Borrower 2313,VA,Purchase,Townhouse,2024-02-18,,,438953,507321,86.52,7.12,20,702,33,8,3005,Underwriter F,Processor O,Declined,FL,Agent Team F,Wholesale
APP7314,Borrower 2314,Jumbo,Refinance,Luxury Home,2024-02-06,2024-02-19,2024-03-25,451355,566824,79.63,6.58,15,778,34,16,5635,Underwriter A,Processor L,Approved,CO,Agent Team G,Retail
APP7315,Borrower 2315,Conventional,Purchase,Multi-Family,2024-02-17,2024-02-22,2024-03-24,942067,1074440,87.68,8.12,15,713,31,9,2747,Underwriter F,Processor O,Approved,WA,Agent Team A,Retail
APP7316,Borrower 2316,Conventional,Refinance,Single Family,2024-01-06,2024-01-21,2024-02-15,468149,605874,77.27,7.08,15,626,46,16,1635,Underwriter I,Processor M,Approved,CA,Agent Team A,Wholesale
APP7317,Borrower 2317,VA,Refinance,Townhouse,2024-03-14,2024-03-22,2024-04-28,694903,781711,88.9,7.01,30,683,41,23,2370,Underwriter F,Processor B,Approved,WA,Agent Team A,Retail
APP7318,Borrower 2318,Jumbo,Purchase,Condo,2024-05-03,2024-05-08,2024-06-15,622691,751663,82.84,6.12,20,612,26,18,3832,Underwriter G,Processor H,Approved,NY,Agent Team L,Wholesale
APP7319,Borrower 2319,VA,Refinance,Single Family,2024-02-06,2024-02-17,2024-03-18,237469,321508,73.86,7.73,20,732,45,6,2381,Underwriter J,Processor E,Approved,IL,Agent Team E,Online
APP7320,Borrower 2320,Jumbo,Refinance,Condo,2024-04-04,2024-04-20,2024-05-25,671471,725607,92.54,5.44,15,705,42,8,3939,Underwriter A,Processor D,Approved,IL,Agent Team J,Direct
APP7321,Borrower 2321,FHA,Purchase,Single Family,2024-05-25,,,745411,879660,84.74,5.46,15,692,41,20,6434,Underwriter C,Processor M,In Review,CO,Agent Team F,Wholesale
APP7322,Borrower 2322,Jumbo,Purchase,Luxury Home,2024-03-05,2024-03-21,2024-04-02,962081,1127252,85.35,6.48,30,716,44,8,5588,Underwriter C,Processor L,Approved,FL,Agent Team F,Wholesale
APP7323,Borrower 2323,FHA,Refinance,Condo,2024-04-11,2024-04-27,2024-05-11,698524,751954,92.89,5.34,15,699,25,10,1523,Underwriter F,Processor E,Approved,WA,Agent Team H,Online
APP7324,Borrower 2324,Conventional,Purchase,Townhouse,2024-02-06,,,810012,912382,88.78,5.76,20,701,37,9,1864,Underwriter H,Processor B,In Review,CO,Agent Team J,Online
APP7325,Borrower 2325,Jumbo,Purchase,Condo,2024-04-05,2024-04-18,2024-05-09,642834,809178,79.44,6.18,30,695,36,8,4933,Underwriter E,Processor I,Approved,AZ,Agent Team G,Retail
APP7326,Borrower 2326,FHA,Purchase,Multi-Family,2024-03-30,2024-04-06,2024-05-04,482744,624836,77.26,5.1,20,704,45,24,3988,Underwriter B,Processor K,Approved,FL,Agent Team D,Retail
APP7327,Borrower 2327,VA,Purchase,Condo,2024-04-14,2024-04-20,2024-05-20,297483,387882,76.69,7.2,20,620,37,7,6161,Underwriter B,Processor O,Approved,TX,Agent Team A,Direct
APP7328,Borrower 2328,Conventional,Purchase,Luxury Home,2024-02-01,,,537185,660086,81.38,7.17,20,787,37,18,1744,Underwriter F,Processor L,Declined,NY,Agent Team D,Online
APP7329,Borrower 2329,FHA,Refinance,Townhouse,2024-04-12,2024-04-29,2024-05-25,563067,632799,88.98,5.9,15,755,49,7,3245,Underwriter A,Processor K,Approved,IL,Agent Team K,Retail
APP7330,Borrower 2330,Jumbo,Purchase,Single Family,2024-02-23,2024-03-06,2024-03-19,823859,1003582,82.09,7.94,30,774,26,14,2429,Underwriter B,Processor G,Approved,NY,Agent Team A,Retail
APP7331,Borrower 2331,VA,Purchase,Single Family,2024-04-03,2024-04-20,2024-05-22,875483,1052342,83.19,6.74,20,723,26,20,2326,Underwriter F,Processor N,Approved,NY,Agent Team K,Direct
APP7332,Borrower 2332,Jumbo,Refinance,Townhouse,2024-04-07,2024-04-15,2024-05-22,247807,301044,82.32,6.64,30,622,34,9,1827,Underwriter A,Processor M,Approved,IL,Agent Team E,Wholesale
APP7333,Borrower 2333,Jumbo,Refinance,Condo,2024-05-13,2024-05-22,2024-06-22,248453,310714,79.96,6.97,20,744,30,21,5888,Underwriter E,Processor A,Approved,WA,Agent Team F,Retail
APP7334,Borrower 2334,Jumbo,Purchase,Luxury Home,2024-03-01,2024-03-18,2024-04-20,235694,411108,57.33,6.02,15,605,38,20,2916,Underwriter G,Processor M,Approved,CO,Agent Team B,Wholesale
APP7335,Borrower 2335,FHA,Refinance,Condo,2024-02-16,2024-02-25,2024-03-25,790477,914680,86.42,8.0,30,622,27,5,5406,Underwriter A,Processor O,Approved,CA,Agent Team K,Wholesale
APP7336,Borrower 2336,Jumbo,Refinance,Multi-Family,2024-03-11,2024-03-18,2024-04-02,180384,255762,70.53,5.0,20,630,26,18,3578,Underwriter D,Processor N,Approved,TX,Agent Team K,Wholesale
APP7337,Borrower 2337,VA,Refinance,Multi-Family,2024-04-26,2024-05-02,2024-05-28,730330,823583,88.68,6.04,20,693,25,23,6665,Underwriter F,Processor L,Approved,NY,Agent Team J,Direct
APP7338,Borrower 2338,VA,Purchase,Luxury Home,2024-03-29,2024-04-12,2024-05-16,903340,1014481,89.04,5.67,30,695,49,13,2860,Underwriter E,Processor G,Approved,CO,Agent Team J,Online
APP7339,Borrower 2339,Jumbo,Purchase,Townhouse,2024-01-14,2024-01-31,2024-02-24,307182,473603,64.86,6.57,30,631,32,10,3501,Underwriter F,Processor B,Approved,WA,Agent Team I,Online
APP7340,Borrower 2340,Conventional,Purchase,Multi-Family,2024-04-27,2024-05-08,2024-05-25,742106,892302,83.17,5.79,15,633,39,20,2818,Underwriter D,Processor I,Approved,CA,Agent Team B,Retail
APP7341,Borrower 2341,Jumbo,Refinance,Multi-Family,2024-04-21,,,554567,615762,90.06,7.46,20,633,40,8,5474,Underwriter D,Processor F,Declined,AZ,Agent Team K,Online
APP7342,Borrower 2342,Conventional,Refinance,Condo,2024-01-18,,,514913,630135,81.71,5.35,15,704,28,18,5684,Underwriter J,Processor K,Declined,NJ,Agent Team G,Wholesale
APP7343,Borrower 2343,Conventional,Refinance,Townhouse,2024-04-12,2024-04-24,2024-05-20,496106,605804,81.89,5.49,30,747,47,8,5421,Underwriter H,Processor E,Approved,FL,Agent Team L,Online
APP7344,Borrower 2344,Jumbo,Purchase,Townhouse,2024-05-21,2024-06-04,2024-06-21,315720,423753,74.51,7.42,15,664,25,23,6576,Underwriter D,Processor G,Approved,NJ,Agent Team F,Online
APP7345,Borrower 2345,Jumbo,Refinance,Single Family,2024-05-04,2024-05-20,2024-06-25,308554,354773,86.97,6.16,15,632,32,14,4597,Underwriter E,Processor N,Approved,NJ,Agent Team I,Retail
APP7346,Borrower 2346,VA,Purchase,Multi-Family,2024-02-11,2024-02-17,2024-03-08,303016,394298,76.85,7.99,20,630,47,16,2193,Underwriter F,Processor I,Approved,NY,Agent Team F,Retail
APP7347,Borrower 2347,Jumbo,Refinance,Condo,2024-04-24,2024-05-10,2024-06-05,672386,790141,85.1,8.09,30,601,35,16,2112,Underwriter H,Processor I,Approved,WA,Agent Team K,Direct
APP7348,Borrower 2348,Jumbo,Purchase,Townhouse,2024-05-07,2024-05-22,2024-06-26,576904,718370,80.31,7.89,30,763,33,16,3045,Underwriter I,Processor J,Approved,NY,Agent Team G,Wholesale
APP7349,Borrower 2349,VA,Purchase,Luxury Home,2024-05-12,,,160272,327556,48.93,7.42,30,700,29,22,4280,Underwriter D,Processor H,In Review,NY,Agent Team K,Online
APP7350,Borrower 2350,VA,Refinance,Luxury Home,2024-05-13,,,571841,630672,90.67,8.04,15,646,48,26,4070,Underwriter G,Processor A,Declined,NV,Agent Team D,Wholesale
APP7351,Borrower 2351,Jumbo,Refinance,Condo,2024-03-23,2024-04-05,2024-04-29,822538,919796,89.43,5.49,30,730,40,11,4359,Underwriter H,Processor B,Approved,CO,Agent Team B,Online
APP7352,Borrower 2352,Jumbo,Refinance,Townhouse,2024-04-02,2024-04-14,2024-05-18,751076,798994,94.0,6.37,15,709,34,23,4963,Underwriter I,Processor B,Approved,CO,Agent Team I,Retail
APP7353,Borrower 2353,Conventional,Refinance,Luxury Home,2024-02-05,,,945881,1000511,94.54,5.2,15,655,28,24,2456,Underwriter J,Processor C,In Review,NJ,Agent Team J,Wholesale
APP7354,Borrower 2354,FHA,Refinance,Condo,2024-03-02,2024-03-10,2024-04-03,646372,678884,95.21,5.95,30,663,49,21,4282,Underwriter H,Processor H,Approved,TX,Agent Team J,Direct
APP7355,Borrower 2355,VA,Refinance,Multi-Family,2024-03-10,,,586962,719029,81.63,6.62,20,795,32,24,1732,Underwriter E,Processor N,Declined,AZ,Agent Team K,Retail
APP7356,Borrower 2356,FHA,Purchase,Multi-Family,2024-02-23,2024-02-28,2024-03-23,795209,921178,86.33,5.51,30,750,43,21,1907,Underwriter J,Processor F,Approved,TX,Agent Team E,Direct
APP7357,Borrower 2357,VA,Purchase,Condo,2024-01-13,2024-01-30,2024-03-07,742237,878567,84.48,6.53,20,737,31,14,6579,Underwriter H,Processor A,Approved,CA,Agent Team L,Online
APP7358,Borrower 2358,Conventional,Purchase,Single Family,2024-01-14,2024-01-21,2024-02-14,380305,531537,71.55,6.11,20,794,39,12,5947,Underwriter A,Processor C,Approved,NV,Agent Team C,Retail
APP7359,Borrower 2359,VA,Purchase,Multi-Family,2024-02-07,2024-02-21,2024-03-12,917263,1021716,89.78,8.09,20,745,43,26,4397,Underwriter G,Processor O,Approved,AZ,Agent Team K,Online
APP7360,Borrower 2360,VA,Refinance,Townhouse,2024-02-06,,,795201,968564,82.1,5.49,15,754,43,9,4705,Underwriter F,Processor N,In Review,CO,Agent Team A,Direct
APP7361,Borrower 2361,VA,Refinance,Multi-Family,2024-03-27,2024-04-10,2024-05-15,222920,334371,66.67,6.24,20,641,35,13,4326,Underwriter D,Processor K,Approved,TX,Agent Team C,Online
APP7362,Borrower 2362,Conventional,Purchase,Luxury Home,2024-02-27,2024-03-12,2024-03-31,691055,759707,90.96,5.96,15,671,25,10,4245,Underwriter B,Processor C,Approved,CO,Agent Team C,Retail
APP7363,Borrower 2363,FHA,Purchase,Single Family,2024-01-13,2024-01-26,2024-03-05,892126,978045,91.22,6.44,30,785,41,13,1511,Underwriter E,Processor C,Approved,CO,Agent Team J,Direct
APP7364,Borrower 2364,Jumbo,Purchase,Multi-Family,2024-03-26,2024-04-02,2024-05-03,833641,930916,89.55,7.53,15,707,33,24,6224,Underwriter B,Processor K,Approved,CO,Agent Team I,Online
APP7365,Borrower 2365,FHA,Purchase,Luxury Home,2024-01-03,2024-01-09,2024-01-28,425337,552529,76.98,7.07,20,642,33,18,6454,Underwriter F,Processor K,Approved,IL,Agent Team K,Online
APP7366,Borrower 2366,FHA,Purchase,Condo,2024-05-11,,,162402,295282,55.0,7.27,30,674,25,18,6550,Underwriter I,Processor H,In Review,TX,Agent Team G,Online
APP7367,Borrower 2367,VA,Refinance,Single Family,2024-05-04,2024-05-15,2024-05-28,721719,768479,93.92,5.56,20,639,34,23,2558,Underwriter H,Processor H,Approved,NJ,Agent Team J,Online
APP7368,Borrower 2368,Jumbo,Refinance,Multi-Family,2024-02-10,,,801387,841683,95.21,5.78,30,695,32,16,4517,Underwriter G,Processor E,In Review,FL,Agent Team F,Wholesale
